open_signal,open_exec,close_signal,close_exec,side,month,reason,qty,z_open,z_close,S_entry,S_exit,hold_days,rolls,pnl,mae,cost,margin,net,ret,variant,year
20230103,20230104,20230105,20230106,1,202305,stop_loss,1.0,-1.9360302575806694,-2.318797445171086,85.0,-370.0,2,0,-455.0,-470.0,111.7715,19248.6,-566.7715000000001,-0.02944481676589467,A 固定手数,2023
20230119,20230120,20230210,20230213,1,202305,take_profit,1.0,-1.661984074022168,-0.40604264686254643,775.0,2025.0,11,0,1250.0,-975.0,112.30799999999999,19740.0,1137.692,0.0576338399189463,A 固定手数,2023
20230330,20230331,20230403,20230404,-1,202309,stop_loss,1.0,1.6844255015910972,2.344952512263134,4705.0,5825.0,2,0,-1120.0,-1170.0,110.363,18121.8,-1230.363,-0.06789408336920175,A 固定手数,2023
20230424,20230425,20230426,20230427,-1,202309,stop_loss,1.0,1.7597217127768685,2.3571166955376506,5835.0,7070.0,2,0,-1235.0,-1235.0,110.06050000000002,18066.0,-1345.0605,-0.07445259050149453,A 固定手数,2023
20230518,20230519,20230519,20230522,-1,202309,stop_loss,1.0,1.814253891536755,2.3837272096992512,7665.0,8820.0,1,0,-1155.0,-1155.0,108.03049999999999,17008.2,-1263.0305,-0.0742600921908256,A 固定手数,2023
20231129,20231130,20231130,20231201,1,202405,stop_loss,1.0,-2.0694211780840415,-2.6336742613200728,3800.0,2815.0,1,0,-985.0,-985.0,110.1335,17892.6,-1095.1335,-0.061205945474665506,A 固定手数,2023
20231207,20231208,20231213,20231214,1,202405,take_profit,1.0,-1.889244150616434,-0.3340920728106938,3950.0,6330.0,4,0,2380.0,0.0,109.82200000000002,17974.8,2270.178,0.12629781694372122,A 固定手数,2023
20240910,20240911,20240930,20241008,-1,202501,take_profit,1.0,3.1255681899803456,0.3647886618533552,6200.0,1925.0,12,0,4275.0,0.0,110.4885,17482.2,4164.5115,0.23821438377320928,A 固定手数,2024
20241210,20241211,20241231,20241231,1,202505,end,1.0,-2.6163263192414097,-2.7766166438225137,105.0,-2815.0,14,0,-2920.0,-2930.0,111.457,18634.2,-3031.457,-0.16268243337519184,A 固定手数,2024
20250214,20250217,20250227,20250228,-1,202505,take_profit,1.0,3.0727268645863104,-0.508420834821995,145.0,-1260.0,9,0,1405.0,-410.0,110.62650000000001,18222.0,1294.3735,0.07103355833607726,A 固定手数,2025
20250331,20250401,20250407,20250408,-1,202509,stop_loss,1.0,2.6344502333573,4.169428851879943,2210.0,3950.0,4,0,-1740.0,-3790.0,108.678,17556.0,-1848.6779999999999,-0.10530177717019822,A 固定手数,2025
20250514,20250515,20250516,20250519,1,202509,take_profit,1.0,-2.9144550048436764,0.3699416692263285,1740.0,2945.0,2,0,1205.0,0.0,108.38050000000001,17233.2,1096.6195,0.06363411902606596,A 固定手数,2025
