open_signal,open_exec,close_signal,close_exec,side,month,reason,z_open,z_close,S_entry,S_exit,hold_days,rolls,pnl,mae,cost,margin,net,ret,scope,fill,ticks
20210908,20210908,20210914,20210914,1,202109,expiry,-3.9008654788187824,-1.845136852696124,-2825.0,-2185.0,4,0,640.0,-660.0,34.413000000000004,20821.8,605.587,0.02908427705577808,full_is,close,0
20210927,20210927,20210928,20210928,1,202201,stop_loss,-2.508039403956613,-3.0665819102192162,-8070.0,-9600.0,1,0,-1530.0,-1530.0,39.825,23461.2,-1569.825,-0.0669115390517109,full_is,close,0
20210929,20210929,20210930,20210930,1,202201,stop_loss,-2.516239457270466,-3.8065152604546504,-9370.0,-12760.0,1,0,-3390.0,-3390.0,41.389,24061.2,-3431.389,-0.1426108839126893,full_is,close,0
20211008,20211008,20211011,20211011,1,202201,stop_loss,-3.1457804544397603,-4.697952226415619,-12950.0,-18885.0,1,0,-5935.0,-5935.0,43.340500000000006,25381.2,-5978.3405,-0.23554207444880462,full_is,close,0
20211012,20211012,20211021,20211021,1,202201,take_profit,-4.253303729002525,0.39338862263680524,-21855.0,-7050.0,7,0,14805.0,0.0,41.4135,26566.2,14763.5865,0.55572819974253,full_is,close,0
20211028,20211028,20211125,20211125,-1,202201,take_profit,2.273204767743241,0.3421705445416979,3900.0,3295.0,20,0,605.0,-7715.0,33.8935,20433.6,571.1065,0.02794938238978937,full_is,close,0
20211230,20211230,20211231,20211231,-1,202201,stop_loss,2.3598330282487736,4.408917860641642,7610.0,10630.0,1,0,-3020.0,-3020.0,31.77,19273.2,-3051.77,-0.15834267272689537,full_is,close,0
20220104,20220104,20220117,20220117,-1,202201,expiry,2.4558789647452928,0.7562329124308469,8850.0,7970.0,9,0,880.0,-1990.0,32.348,19350.0,847.652,0.04380630490956072,full_is,close,0
20220228,20220228,20220303,20220303,1,202205,stop_loss,-2.010821348056236,-3.366080480060121,670.0,-1765.0,3,0,-2435.0,-2435.0,36.0945,20924.399999999998,-2471.0945,-0.11809631339488828,full_is,close,0
20220304,20220304,20220307,20220307,1,202205,stop_loss,-2.5988744915967636,-4.149029122100881,-1415.0,-4855.0,1,0,-3440.0,-3440.0,37.539,21862.2,-3477.539,-0.15906628793076635,full_is,close,0
20220308,20220308,20220317,20220317,1,202205,take_profit,-2.684915759156828,-0.40513969245227305,-3695.0,215.0,7,0,3910.0,0.0,36.732,22971.0,3873.268,0.1686155587479866,full_is,close,0
20220425,20220425,20220513,20220513,-1,202205,take_profit,3.6521223421573215,0.23729731518176728,7755.0,4270.0,11,0,3485.0,-90.0,33.1525,19722.6,3451.8475,0.17501990102724793,full_is,close,0
20220516,20220516,20220517,20220517,1,202205,take_profit,-2.6985080036780134,0.33584827420617636,-2500.0,4610.0,1,0,7110.0,0.0,34.315000000000005,20947.2,7075.685,0.3377866731591812,full_is,close,0
20220613,20220613,20220617,20220617,1,202209,take_profit,-2.484367629315835,0.016682993411112686,730.0,3565.0,4,0,2835.0,-80.0,34.61150000000001,21262.8,2800.3885,0.13170365615064808,full_is,close,0
20220624,20220624,20220720,20220720,-1,202209,take_profit,2.882890627375638,-0.1594374612685906,6895.0,5680.0,18,0,1215.0,-3680.0,31.131500000000003,19144.2,1183.8685,0.061839538868168946,full_is,close,0
20220913,20220913,20220915,20220915,1,202209,expiry,-2.161458766587704,-5.39644091950448,2440.0,-800.0,2,0,-3240.0,-3240.0,32.92400000000001,19516.8,-3272.924,-0.16769777832431546,full_is,close,0
20220916,20220916,20220920,20220920,1,202301,take_profit,-2.1351772928403965,-0.4916421510473048,-1845.0,-95.0,2,0,1750.0,0.0,32.260000000000005,19571.399999999998,1717.74,0.08776786535454797,full_is,close,0
20220927,20220927,20221021,20221021,1,202301,take_profit,-3.0950100146649007,-0.4962813908083634,-3195.0,-2500.0,13,0,695.0,-1085.0,31.6565,19337.399999999998,663.3435,0.03430365509323901,full_is,close,0
20221109,20221109,20221125,20221125,-1,202301,take_profit,2.15873130950927,-0.056454599361654305,1345.0,-460.0,12,0,1805.0,-545.0,31.1325,18427.8,1773.8675,0.09626040547433769,full_is,close,0
20221205,20221205,20221206,20221206,-1,202301,stop_loss,3.3258137760643125,3.3673655081199327,3665.0,4170.0,1,0,-505.0,-505.0,30.999500000000005,18684.6,-535.9995,-0.02868669920683344,full_is,close,0
20221207,20221207,20221223,20221223,-1,202301,take_profit,3.3926568243488697,0.027123226780323653,4835.0,2325.0,12,0,2510.0,0.0,30.596000000000004,18227.399999999998,2479.404,0.1360262023108068,full_is,close,0
20230109,20230109,20230116,20230116,1,202301,expiry,-2.193083385278527,-0.4177338014861222,30.0,2045.0,5,0,2015.0,-305.0,31.4195,18723.6,1983.5805,0.10594012369416139,full_is,close,0
20230213,20230213,20230223,20230223,-1,202305,take_profit,2.209148139070007,0.13803372870467903,3170.0,1585.0,8,0,1585.0,-735.0,31.747500000000002,18762.0,1553.2525,0.08278714955761646,full_is,close,0
20230328,20230328,20230403,20230403,-1,202305,stop_loss,2.458237822255501,3.195302957914117,4345.0,5305.0,4,0,-960.0,-960.0,30.707000000000004,18348.6,-990.707,-0.0539936016916822,full_is,close,0
20230404,20230404,20230419,20230419,-1,202305,take_profit,2.4864505368362924,0.4631716377580397,5080.0,4595.0,10,0,485.0,-1680.0,30.7635,18429.6,454.2365,0.02464711659504276,full_is,close,0
20230427,20230427,20230517,20230517,-1,202305,expiry,2.487862835747447,1.227384502420454,7730.0,8225.0,11,0,-495.0,-1090.0,29.5315,17998.8,-524.5315,-0.029142581727670737,full_is,close,0
20230519,20230519,20230522,20230522,-1,202309,stop_loss,2.776559258403494,3.959720232155953,8630.0,9980.0,1,0,-1350.0,-1350.0,27.373000000000005,16638.0,-1377.373,-0.08278476980406299,full_is,close,0
20230523,20230523,20230524,20230524,-1,202309,stop_loss,3.7913103436501445,3.268637438801158,10705.0,11025.0,1,0,-320.0,-320.0,26.941000000000003,16095.0,-346.94100000000003,-0.02155582479030755,full_is,close,0
20230525,20230525,20230627,20230627,-1,202309,take_profit,3.9123337205034914,-0.0060499974771656825,12805.0,11340.0,21,0,1465.0,-880.0,27.0325,16023.0,1437.9675,0.08974396180490544,full_is,close,0
20230711,20230711,20230721,20230721,1,202309,take_profit,-2.7530005698833073,-0.4238693662423345,8815.0,10215.0,8,0,1400.0,-690.0,28.651,17185.8,1371.349,0.07979547067928174,full_is,close,0
20230801,20230801,20230816,20230816,1,202309,take_profit,-2.2552721893928642,-0.4164234011515324,7455.0,8275.0,11,0,820.0,-790.0,29.545,17908.2,790.455,0.0441392769792609,full_is,close,0
20230830,20230830,20230907,20230907,1,202309,take_profit,-2.856081477218442,-0.4309313298748615,4280.0,6425.0,6,0,2145.0,0.0,31.1785,18744.0,2113.8215,0.11277323410157918,full_is,close,0
20231101,20231101,20231106,20231106,-1,202401,take_profit,2.184802575069591,0.47497220815906016,6510.0,5420.0,3,0,1090.0,-460.0,30.539,18147.6,1059.461,0.05838022658643568,full_is,close,0
20231130,20231130,20231201,20231201,1,202401,stop_loss,-3.652708123365909,-3.3031238255422797,2190.0,1930.0,1,0,-260.0,-260.0,30.406000000000002,18270.0,-290.406,-0.015895238095238094,full_is,close,0
20240102,20240102,20240109,20240109,-1,202401,take_profit,2.099683805491611,0.3339769890657418,6975.0,5255.0,5,0,1720.0,0.0,29.525,17814.6,1690.475,0.09489267230249346,full_is,close,0
20240130,20240130,20240131,20240131,1,202405,stop_loss,-2.4832556368290715,-3.1279067414188018,4560.0,3890.0,1,0,-670.0,-670.0,30.539,18316.8,-700.539,-0.03824570885744235,full_is,close,0
20240201,20240201,20240321,20240321,1,202405,take_profit,-3.075333042461599,0.21476722674959808,3525.0,3050.0,29,0,-475.0,-1520.0,30.747500000000002,18142.2,-505.7475,-0.027876856169593543,full_is,close,0
20240328,20240328,20240408,20240408,-1,202405,stop_loss,3.7931529499647034,3.1128998042188596,4600.0,4850.0,5,0,-250.0,-250.0,30.675000000000004,18278.399999999998,-280.675,-0.015355556285014008,full_is,close,0
20240409,20240409,20240415,20240415,-1,202405,take_profit,3.344445468295213,-0.39807181382732965,5355.0,2945.0,4,0,2410.0,0.0,31.040000000000003,18491.399999999998,2378.96,0.1286522383378219,full_is,close,0
20240506,20240506,20240516,20240516,1,202405,stop_loss,-2.0702923510119646,-3.513475283121779,1370.0,-2815.0,8,0,-4185.0,-4185.0,31.9495,18841.2,-4216.9495,-0.22381533554126062,full_is,close,0
20240612,20240612,20240613,20240613,-1,202409,stop_loss,2.0466109663041587,3.0042397922055164,4940.0,5570.0,1,0,-630.0,-630.0,31.603,19024.8,-661.603,-0.03477581893107943,full_is,close,0
20240614,20240614,20240704,20240704,-1,202409,take_profit,2.4593276182662285,0.18346476152473706,5445.0,5025.0,14,0,420.0,-1025.0,31.605000000000004,18862.2,388.395,0.020591182364729458,full_is,close,0
20240711,20240711,20240718,20240718,1,202409,take_profit,-2.378143422296615,-0.35825520507321285,2980.0,4650.0,5,0,1670.0,0.0,31.417,18962.399999999998,1638.583,0.08641221575328019,full_is,close,0
20240812,20240812,20240821,20240821,-1,202409,take_profit,2.358953818177818,-0.003004638656429283,6155.0,4795.0,7,0,1360.0,-200.0,30.399,18148.2,1329.601,0.07326351924708786,full_is,close,0
20240904,20240904,20240905,20240905,-1,202409,stop_loss,3.5580855980665618,4.0294450425866986,7080.0,7825.0,1,0,-745.0,-745.0,29.7325,17892.0,-774.7325,-0.04330049742901855,full_is,close,0
20240906,20240906,20240913,20240913,-1,202409,expiry,2.909294515053977,0.38377482757922904,7585.0,6225.0,5,0,1360.0,-280.0,29.371000000000002,17830.2,1330.629,0.07462782245852541,full_is,close,0
20241021,20241021,20241024,20241024,-1,202501,take_profit,2.0019313572885182,0.12517047729244637,6020.0,4835.0,3,0,1185.0,0.0,30.0775,17901.6,1154.9225,0.06451504334808061,full_is,close,0
20241031,20241031,20241112,20241112,1,202501,take_profit,-2.2247073854441646,-0.3209877799851592,3210.0,4045.0,8,0,835.0,0.0,30.557500000000005,18334.8,804.4425,0.043875171804437466,full_is,close,0
20241118,20241118,20241202,20241202,1,202501,take_profit,-2.3745709984148546,-0.10358058420628544,2545.0,3345.0,10,0,800.0,-985.0,31.177,18521.399999999998,768.823,0.041509983046637944,full_is,close,0
20241210,20241210,20241223,20241223,1,202501,stop_loss,-2.1099576175878267,-4.128211838157904,1600.0,-2650.0,9,0,-4250.0,-4250.0,31.677000000000003,18688.8,-4281.677,-0.22910390180214887,full_is,close,0
20241224,20241224,20250106,20250106,1,202501,take_profit,-3.098017321006277,-0.3715282442052796,-2445.0,-220.0,8,0,2225.0,-1015.0,31.923499999999997,19326.6,2193.0765,0.1134745118127348,full_is,close,0
20250213,20250213,20250214,20250214,-1,202505,stop_loss,2.1766060605769977,3.212829281426044,-535.0,290.0,1,0,-825.0,-825.0,30.383500000000005,18238.2,-855.3835,-0.046900653573269294,full_is,close,0
20250219,20250219,20250224,20250224,-1,202505,take_profit,2.385301290338353,0.4178982687842123,380.0,-925.0,3,0,1305.0,0.0,30.563500000000005,18297.6,1274.4365,0.06965047328611404,full_is,close,0
20250331,20250331,20250403,20250403,-1,202505,stop_loss,2.4443414309398306,3.267921090350198,540.0,1570.0,3,0,-1030.0,-1030.0,29.809,17913.6,-1059.809,-0.059162256609503396,full_is,close,0
20250407,20250407,20250428,20250428,-1,202505,take_profit,2.5258907834991025,0.4091802545890389,1305.0,1070.0,15,0,235.0,-1200.0,28.8275,17263.8,206.1725,0.011942475005502846,full_is,close,0
20250604,20250604,20250613,20250613,1,202509,stop_loss,-2.4435897779738576,-4.231662657348835,1885.0,65.0,7,0,-1820.0,-1820.0,28.149,16570.2,-1848.149,-0.11153450169581537,full_is,close,0
20250616,20250616,20250617,20250617,1,202509,stop_loss,-5.253258670500228,-3.55172326655083,-1565.0,-1440.0,1,0,125.0,0.0,29.213500000000003,17553.0,95.78649999999999,0.005456987409559619,full_is,close,0
20250618,20250618,20250619,20250619,1,202509,stop_loss,-3.5742440624323506,-3.0594574193904815,-2350.0,-2610.0,1,0,-260.0,-260.0,29.864,17840.399999999998,-289.864,-0.016247617766417793,full_is,close,0
20250620,20250620,20250630,20250630,1,202509,end,-2.572152565638085,-0.5115834068472527,-2585.0,225.0,6,0,2810.0,0.0,29.224000000000004,17898.6,2780.776,0.15536276580291197,full_is,close,0
20191217,20191217,20200204,20200204,1,202005,take_profit,-2.271186509267198,-0.13070422707266188,9290.0,7040.0,28,0,-2250.0,-5620.0,146.893,16645.2,-2396.893,-0.1439990507774013,full_is,close,1
20200302,20200302,20200310,20200310,-1,202005,stop_loss,2.0982980969122424,3.135812693846848,7935.0,11380.0,6,0,-3445.0,-3445.0,145.66750000000002,15676.199999999999,-3590.6675,-0.22905216187596486,full_is,close,1
20200311,20200311,20200326,20200326,-1,202005,take_profit,2.8638207792761974,0.1508589031774583,11730.0,9490.0,11,0,2240.0,-545.0,143.518,14994.0,2096.482,0.13982139522475656,full_is,close,1
20200407,20200407,20200410,20200410,-1,202005,stop_loss,2.2681279083374037,3.2431041606191533,14035.0,16060.0,3,0,-2025.0,-2025.0,143.7815,13837.8,-2168.7815,-0.156728779141193,full_is,close,1
20200413,20200413,20200414,20200414,-1,202005,stop_loss,5.416459166665282,3.7709626407039605,20715.0,20630.0,1,0,85.0,0.0,144.8105,15107.4,-59.81049999999999,-0.003959020082873293,full_is,close,1
20200415,20200415,20200511,20200511,-1,202005,take_profit,2.0235712704051285,0.30836327891631793,17735.0,16465.0,15,0,1270.0,-1685.0,143.862,14289.0,1126.138,0.07881153334733011,full_is,close,1
20200522,20200522,20200629,20200629,-1,202009,take_profit,2.0273198205858622,0.47196254980369295,16820.0,18595.0,24,0,-1775.0,-3600.0,144.0735,14128.8,-1919.0735,-0.1358270695317366,full_is,close,1
20200707,20200707,20200715,20200715,-1,202009,take_profit,3.014857251145982,-0.3121730414451745,21525.0,18855.0,6,0,2670.0,0.0,145.77,15420.599999999999,2524.23,0.1636920742383565,full_is,close,1
20200728,20200728,20200804,20200804,-1,202009,stop_loss,2.6280146013438395,3.3716946837003374,21970.0,23915.0,5,0,-1945.0,-1945.0,145.1265,15078.0,-2090.1265,-0.13862093779015783,full_is,close,1
20200805,20200805,20200812,20200812,-1,202009,take_profit,2.787959375676861,0.008734702969870499,23930.0,20825.0,5,0,3105.0,0.0,145.0975,15068.4,2959.9025,0.1964311074832099,full_is,close,1
20200831,20200831,20200907,20200907,-1,202009,take_profit,2.4214964055052155,-0.11670369411521188,24840.0,22320.0,5,0,2520.0,-335.0,146.478,15660.0,2373.522,0.15156590038314177,full_is,close,1
20200915,20200915,20200917,20200917,1,202101,stop_loss,-4.001158257147917,-3.2174715125662097,12550.0,12065.0,2,0,-485.0,-485.0,147.52949999999998,16525.2,-632.5295,-0.0382766623096846,full_is,close,1
20201021,20201021,20201026,20201026,1,202101,take_profit,-2.218277542233097,0.16879214809903892,11990.0,14825.0,3,0,2835.0,0.0,147.3655,16630.8,2687.6345,0.16160584578011883,full_is,close,1
20201102,20201102,20201106,20201106,-1,202101,take_profit,2.3646915401710156,-0.32258421487385863,17145.0,14290.0,4,0,2855.0,0.0,147.7375,16594.2,2707.2625,0.1631451049161755,full_is,close,1
